start	end	text
342000	351000	You know, most of us don't have the infrastructure, the time, the money to be able to build infrastructures that can, for example,
351000	358000	brute force 56-bit technology like DES, but certainly companies and other organizations would be able to do that.
358000	364000	But knowing that DES was becoming obsolete is something that the industry is known for many years now.
364000	373000	And that really led to the development of a other symmetric algorithm called idea that you see here up on your screen.
373000	379000	And so what you want to remember about idea is that it's also symmetric, requires the same key at both ends.
379000	386000	It's very fast. And it was the first algorithm to use a 128-bit key, for example.
386000	396000	So you may need to remember that idea is the first symmetric algorithm to use a key size of 128 bits.
396000	404000	Now, there are some other algorithms that exist out there that are not as often used, for example, cast, safer.
404000	410000	There's the fish algorithms that exist out there. They all have really advantages and disadvantages.
410000	421000	But the ones that are the most commonly used are still, for example, DES, but used in double DES and triple DES mode that we're going to talk about later on.
421000	427000	Now, there is a very popular algorithm that exists out there that is called AES.
427000	439000	And the reason it's called AES is because it was the winner of a sponsored competition by the US government called the Advanced Encryption Standard.
439000	449000	And what the US government did, realizing that DES was becoming obsolete and DES was used for a lot of applications within the US government.
449000	457000	They invited cryptographers around the world to submit their algorithms that could eventually be chosen as a replacement for DES.
457000	464000	And so I think they started off with some 30 odd algorithms that were submitted by people around the world.
464000	472000	And slowly, over the span of three or four years, they tested them and slowly waited them down to the best one.
472000	481000	And the best algorithm that was chosen as the winner of this competition was a algorithm that came out of Belgium called Rindall.
481000	488000	And so used in a specific way is what the AES algorithm is today.
488000	497000	And what's nice about the Rindall algorithm and therefore the AES algorithm is that it's considered to be a variable algorithm.
497000	507000	You can choose the key size, you can choose the block size, and you can also choose the number of rounds that it does for substitutions and transpositions.
507000	520000	But the AES algorithm supports key sizes of up to 256 bits, which, as you know, is very strong and will be for a long time to come.
520000	526000	And so that is becoming a really popular algorithm embedded into all kinds of products.
526000	531000	And some of the numbers that you see on the slide here are what you may need to remember.
531000	541000	So for example, the key size in DES is 56, but in the AES algorithm, you know, we can support key lengths of up to 256 bits.
541000	546000	There are some other algorithms on here that are symmetric, obviously.
546000	556000	The only difference between RC4 that you see on your screen and everything else that's on this slide is that RC4 is a stream cipher,
556000	561000	whereas all of these other algorithms are considered to be block ciphers.
561000	576000	And the best algorithms are the ones typically that provide the largest key lengths, and therefore that equates to a larger key space, which makes it stronger against brute force attacks.
576000	585000	Now, if you look at any book that's been written about cryptography, or if you see a discussion online, for example,
585000	593000	you will typically see a slide that looks like this. And what it is, it's a comparison of strengths of some of these symmetric algorithms.
593000	604000	And the way that you typically read these charts is that anything that supports a key length of less than 80 bits is typically considered to be weak today.
604000	612000	And so what we need to use in cryptography applications are really algorithms that are 80 bits and more.
612000	617000	And that's why you see, obviously, algorithms like AES be very popular.
617000	634000	But cryptologists really agree that anything that's 80 bits and larger typically provides security that is overwhelming and very strong, and really enough for what we are doing today.
634000	646000	But still, the most popular algorithms that you see here are DES used in triple DES mode, which really supports a key length as you see here of 168 bits.
646000	667000	But the effective key length, because of something called the meat in the middle attack, reduces its key strength to 112 effective key bit strength, which again is excellent as the cryptologists tell us that anything 80 and above is excellent.
667000	672000	But obviously, AES is something that's very popular today as well.
672000	684000	You don't have to memorize these numbers, just get a feel for obviously the strongest algorithms like AES and triple DES, for example, as they relate to key strength.
685000	697000	Now, we do have to talk a little bit about DES and how obviously it is not something that is considered to be strong enough given the speed of processors today.
697000	708000	So our processors are fast enough to be able to brute force that entire key space of DES, 72 quadrillion possible keys, is what it supports.
708000	713000	But we have enough technology today to be able to go through that in a few hours.
713000	725000	But realizing that DES is one of the best algorithms from a confusion and diffusion perspective, in other words, how it does substitution and transposition is really excellent.
725000	735000	The industry has come up with ways to do some creative things with the keys so that it stands up better against brute force attacks.
735000	740000	And what they've come up with is double DES and triple DES.
740000	745000	Now, double DES simply doubles the keys being used in single DES.
745000	754000	So if you take one 56-bit key and you combine it with a second 56-bit key, is really what double DES is.
754000	758000	And so now you have a key length that is 112 bits.
758000	773000	But there is a specific attack that the industry has come up with called meat in the middle attack that effectively, I mean, the reason it's called meat in the middle attack is because you start at both ends of the key space.
773000	777000	You start at key number one and key number 72 quadrillion.
777000	783000	And using this specific attack, you start moving towards the middle testing keys.
783000	789000	And once you get to the middle, you meat in the middle, you will have found both keys that are being used.
789000	796000	And so it turns out that double DES is no more secure than single DES given this meat in the middle attack.
796000	799000	And that's why the industry does not use it anymore.
799000	804000	It's very difficult to find any specific implementation of double DES.
804000	807000	Triple DES, however, is very popular.
807000	821000	And as the triple word implies, what we do here is we take either two keys or three keys and use them creatively together to create what triple DES really is.
821000	831000	The triple is in reference to not the number of keys that are being used, but the three iterations that triple DES always uses.
831000	844000	And so for example, one of the ways that you could use triple DES in is you have the first key and then the second key and a third different key that will do the encryption.
844000	854000	So you can encrypt encrypt with three different keys, for example, but you could also use triple DES with two different keys.
854000	868000	I know it sounds a little bit confusing, but really it isn't because if you use two keys and triple DES, what happens is you encrypt with the first key, you encrypt with the second key, and then you encrypt with the first key again.
868000	881000	So the reason it's called triple DES is not because of the number of keys that are being used, but the three iterations, for example, encrypt, encrypt, encrypt, that we are doing with the triple DES operations.
881000	890000	And it turns out then that the key strength of triple DES is actually 56 times three, which is 168.
890000	903000	Now one of the things that we need to remember here is that same meat in the middle attack that renders double DES, no more secure than single DES can also be applied to triple DES.
903000	909000	And just like it does in double DES, it effectively removes 56 bits of strength.
909000	925000	But in triple DES, if you're starting with 168 bits of strength, and you can remove 56 bits of strength given the meat in the middle attack, you're still left with 112, which is excellent by today's standards.
925000	941000	And that's why even though triple DES is prone to the meat in the middle attack, it's still widely used because effectively it still provides 112 bits of strength, which again is very strong as far as the industry is concerned.
941000	952000	Now one algorithm that is very popular and has become very popular over the last number of years is the AES algorithm that we've already talked about.
952000	960000	And as you know, the winner of that AES competition was this algorithm that came out of Belgium called Rindall.
960000	967000	And so used in a specific way, for example, is what the AES algorithm actually is.
967000	972000	And what you want to remember about the AES algorithm is that it is variable.
972000	978000	We can choose the key size, but typically it is used in 256 bit mode.
978000	985000	We can choose the number of rounds that it does for simple substitutions and transpositions.
985000	994000	And you can also choose the block size that it works because this is also a block symmetric cipher that is used a lot in the industry.
994000	998000	I think if you remember those, you'll be just fine.
998000	1004000	And so just to summarize how symmetric key cryptography actually works.
1004000	1010000	What we've got here is a nice diagram that I think provides a visual representation of what this looks like.
1010000	1017000	And so if sender and receiver want to be able to communicate using symmetric key cryptography,
1017000	1025000	the sender starts the process by encrypting the message with obviously some symmetric algorithm.
1025000	1034000	And that requires the sender to be able to choose one symmetric key in that entire key space that that specific algorithm supports.
1034000	1039000	And so what they will do is encrypt the message, send it over to the receiver.
1039000	1050000	But the only way that that receiver will be able to decrypt that message is to have the exact same symmetric key to be able to decrypt that message quickly.
1050000	1058000	And so this illustrates the problem that we always have in symmetric key cryptography, which is obviously key distribution.
1058000	1067000	And the book answer to how we get that symmetric key from sender to receiver is out of band.
1067000	1079000	And out of band implies that we use some other channel that is more secure than the channel that we are using for example to communicate the encrypted message in.
1079000	1085000	So the idea is out of band would assume some other method that is much more secure.
1085000	1090000	Those people meet somewhere in between for example, and exchange keys.
1090000	1100000	Now we call this a book answer because in most implementations of cryptography out of band communications is typically not available.
1100000	1113000	Because if some other communications channel is available that counts as out of band, which is more secure than for example what we're communicating to exchange the messages in.
1113000	1118000	Why wouldn't we use that to communicate the secret messages with anyways.
1118000	1122000	And so typically out of band is not available, but it is the book answer.
1122000	1143000	And again, the perfect definition of out of band means that it is a other communication channel that has more security and that ensures that the keys obviously the symmetric keys will be communicated using a secure channel ensuring that only sender and receiver will have those symmetric keys.
1152000	1167000	And again, the perfect definition of out of band will have those symmetric keys.
