start	end	text
587200	593320	me, for example, a secret message, will have to encrypt that message with my public key.
593320	598680	To address confidentiality, you will always encrypt with the receiver's public key.
598680	604720	All right, so it's the public key of the receiver that allows us to achieve confidentiality,
604720	610880	because then the receiver will have to use their private key, which nobody else has.
610880	615200	And so that ensures confidentiality of the message.
615200	618840	You will always encrypt with the receiver's public key.
618840	622400	Now here's something else though that we can achieve.
622400	629880	So if you remember, let's say that I am going to encrypt a message with my private key,
629880	632080	my private key.
632080	633480	Who can read that message?
633480	638620	Well, it's going to be anybody that has my public key, which I have to assume is the
638620	640080	entire world.
640080	641640	So why would I ever do that?
641640	646880	Why would I ever encrypt a message with my private key, knowing that anyone out there
646880	651000	that has my public key will be able to read that message?
651000	654600	Because that obviously does not address confidentiality.
654600	656400	Well here's the answer to that.
656400	661160	If I encrypt a message with my private key and all of you can decrypt it with what you
661160	665600	know is my public key, that proves to you where it came from.
665600	669680	And so we're starting to address possibly something that's very important to address
669680	670760	in today's environment.
