start	end	text
368000	383000	But this TCP 3-way handshake and the further communication that goes back and forth where each packet is acknowledged allows these hosts to know that they've received information reliably.
383000	391000	But obviously there's a price to pay here, not only do we have to build that road first, but then everything that is sent back and forth has to be acknowledged.
391000	397000	But that's what gives us the reliability that only TCP connections can.
397000	407000	One of the things that we have to worry about here that you may see is obviously when you receive a synchronized request, you have to acknowledge it.
407000	415000	Let's say you're getting a whole bunch of synchronized requests from a whole bunch of different hosts at the same time.
415000	418000	You're going to try and acknowledge each one.
418000	422000	But let's say they're coming faster than you can handle, right?
422000	425000	You're being bombarded by synchronized requests.
425000	428000	And so you're going to try and handle each one.
428000	436000	But if they're coming faster than you can handle, your in-process queue or your connection queue is slowly going to fill up.
436000	441000	And when it does fill up, you're going to say, oh, I can't do this anymore.
441000	443000	I'm going to shut down.
443000	451000	And what I've just described there is what's called the sin-flood attack, which is very prevalent in TCP connections.
451000	464000	And the best way to protect against that is really to create an application, which we call a proxy, a special application that is going to be built to handle synchronized requests.
464000	471000	So instead of letting the hosts do it on their own, we're going to create an application that does it.
471000	475000	And because it's an application that does it, it's never going to go down.
475000	480000	And therefore we're not going to be subjected to the sin-flood attack.
480000	491000	And in fact, because it's an application and it runs at layer seven and it has a lot of intelligence, it can have enough intelligence to be able to know that it's being bombarded by synchronized requests.
491000	497000	And we can just ignore them, for example, so that the host itself never goes down.
497000	502000	So that's the discussion on TCP.
502000	510000	The way that we reference things at the transport layer is by using what we call ports and port numbers.
510000	515000	And you may know that port numbers equate to what we call services.
515000	521000	Services are applications that have been built to provide a specific service.
521000	529000	And if you remember what the header portion of the datagram look like, there's a field in there called ports.
529000	534000	That is 16 bits. 16 bits is how big that field is.
534000	542000	And so if you do the math, two to the 16, and you work that out, it's going to equal the number that you see here.
542000	556000	65,536 actually, but because port zero is a valid port, the highest number that we can reference is 65,535.
556000	566000	Now what the industry has done, remembering that each of these port numbers equate to services, services are special applications that do certain things.
566000	575000	What the industry has done is they've divided the entire 65,000 into really three categories that you see here.
575000	581000	What we call well-known ports are always in this range from zero to 1023.
581000	587000	The rest from here to 49,000 and so on is what we call registered ports.
587000	590000	They're always used for the same service.
590000	596000	The rest are dynamically assigned. They can be used for anything.
596000	605000	Now you might know some of the most well-known ports, like port 80 equals the HTTP service and so on.
605000	607000	And I'm sure you know some of the other ones.
607000	613000	As far as the exam is concerned, you definitely do not have to memorize any of these.
613000	624000	But what's important from a security perspective is to understand the exploits and the vulnerabilities that exist with a lot of these services that we are using still.
624000	631000	And part of what we call hardening is obviously to shut down some of the ports that we don't need.
631000	640000	The ones that we do need, we find more secure versions of them and then we patch and we upgrade to the latest versions.
640000	657000	That's really what we refer to as hardening, which is very important when we're talking about services and ports and anything related to what the transport layer does through what we call services and port numbers.
657000	670000	And so just to summarize what happens at layer four, the transport layer, we have some two significant TCP IP protocols that provide transport services.
670000	671000	But they're different.
671000	677000	TCP provides reliable, ordered type of services.
677000	680000	Whereas UDP provides unreliable.
680000	683000	I'll try my best type of services.
683000	695000	But again, both are useful. This one for reliability, UDP is used for anything that requires speed and DNS requests multimedia, that sort of thing.
695000	703000	The other significant security protocol that operates at layer four is SSL slash TLS.
703000	718000	We're going to describe that in a different video for you because it is by far the most commonly used security protocol out there to provide security between any browser and a secure server at the other end.
718000	722000	It's widely used across the internet itself.
