start	end	text
789780	792460	called the birthday attack.
792460	798660	You need to remember that the birthday attack is a attack that people have come up with
798660	804580	against hashing algorithms like MD5 and Shaw1, for example.
804580	810700	What they try and do is they try and use the math that the birthday paradox uses and
810700	814660	if you know anything about this, it goes something like this.
815660	820380	If you have a room of 23 people, that's the magic number.
820380	825660	The chance that two of those people, any two of those people share the same birthday is
825660	832300	actually greater than 50% at that point and as you start adding more people in the room,
832300	837860	the opportunity or the probability that two people share the same birthday in that room
837860	844620	will actually grow exponentially to the point where you only need 60 people in a room
845180	851740	to have the probability be 99% that any two of those people in that room share the same
851740	852740	birthday.
852740	856540	By birthday, we mean month and day, not year.
856540	858860	This is referred to as the birthday paradox.
858860	862860	You can Google it and there's all kinds of videos that have been made about this pretty
862860	864540	cool math.
864540	870860	The bottom line here is that there is a specific attack against hashing algorithms that people
870860	878100	have devised that basically uses the same math to find, guess what, different messages
878100	882100	that produce the same digest, which is a collision.
882100	888500	So what you need to remember as far as this is concerned, just remember birthday attack,
888500	894180	hashing algorithms, collisions, if you see any one of those, think of the others and it
894180	896980	should give you the answer to the exam question.
896980	902140	But the math called the birthday attack is something that uses the birthday paradox math
902140	905700	to be able to try and find collisions with different messages.
