start	end	text
562800	570640	data is moving usually across networks. Bottom line is cryptography in how it achieves those five
570640	578240	services can be used to protect both data at rest and data in transit. The third state that some
578240	586560	people argue also exist is data in use but that's particularly challenging to protect and cryptography
586560	591680	really can't help us with that. So we're going to talk about that later on. But for now just remember
591680	599200	that cryptography can protect data at rest and data in transit or in motion as it's moving across
599200	608480	networks. Now where is cryptography used today? And these are just a sampling of some of the examples
608480	615440	and architectures and technologies where it's obviously useful to use cryptography. Today cryptography
615440	622240	is everywhere and you know cryptography has been around for thousands of years but it's over the
622240	628960	last number of decades that we've really realized that cryptography can be useful in achieving those
628960	635920	five services in all kinds of applications and environments some of which you see here on this
635920	637920	screen plus a whole bunch more.
