start	end	text
366000	370000	You can have firewalls at layer three, the network layer.
370000	374000	You can do firewalls at layer five, the session layer.
374000	378000	You can also do firewalls at layer seven, the application layer.
378000	381000	Why? Well, here's why.
381000	388000	And this is pretty important for us to focus on as we go through the rest of this network security domain.
388000	393000	Here's what happens when you relate the OSI model to security.
393000	405000	Higher up the layers you go, the more intelligent you become, the more functional you become, the more you can do, but the less efficient you also become.
405000	415000	The lower down the layers you go, the more efficient and fast you become, but the less you can do because you have less intelligence.
415000	419000	The physical layer is the dumbest layer.
419000	427000	You cannot ask it to make any security decisions at all, but it's the most efficient and the fastest.
427000	433000	The higher up you go, the application layer, let's say, is the most functional, the most intelligent.
433000	443000	That's where you can do the most security decisions, the most intelligent security decisions like web content filtering, deep packet inspection.
443000	452000	We can do antivirus, we can do all kinds of things at that layer, but you're going to pay for it because you're going to lose a lot of efficiency.
452000	462000	So to summarize, the higher up you go, the more you can do, the more intelligent you become, but you're going to have to pay for it in efficiency.
462000	467000	That's also where you lose efficiency and speed. There's more overhead.
467000	474000	The lower down you go, the less you can do, but the more efficient and fast you become.
474000	482000	So that's why we have certain security specific protocols that operate at certain layers of the OSI model.
482000	491000	As an example, the transport layer has something called SSL and TLS in it.
491000	506000	Why? Because for what that security specific protocol needs to do, that's the layer where it provides the needed functionality and efficiency to be able to do the things that SSL and TLS needs to do.
506000	512000	We've already said that firewalls can exist at three of the seven layers.
512000	522000	Why? Well, companies need to understand the type of decision making that they need to do and do it at the most efficient layer possible.
522000	535000	So if we need to make very simple decisions, but very fast decisions, best layer might be the network layer through packet filtering firewalls, but the decisions that we're going to make at that layer are going to be limited.
535000	543000	If you want to make really informed and intelligent decisions, you might have to do that at the application layer, but guess what?
543000	546000	You're going to pay for it in efficiency.
546000	559000	And so that's why we've got all kinds of security specific protocols that run at different layers of the OSI model, because that's where the functionality and the efficiency is best done at.
559000	564000	So we'll talk about that more as we go through this entire domain.
564000	575000	Now, what you see here are some of the specific protocols and where they run according to those OSI layers that we've just described.
575000	590000	And there's no need for you to memorize these because as we keep going through this entire network security domain, we are obviously going to focus on some different protocols, technologies, devices even that operate at the different layers.
590000	608000	What's important at this point is for you to remember why some of these run at these layers, because that's where they provide the needed functionality and efficiency that is required for that protocol or device or whatever it is to do what it's supposed to, but do it in the best way possible.
608000	616000	Now, I did say, and it's important for us to remember this as well, that the OSI model is simply a model.
616000	621000	It's just the rules that ultimately allows communications to happen.
621000	629000	The implementation of the OSI model is actually achieved through what we call TCPIP.
629000	638000	And I know what you've heard of and you know TCPIP, but TCPIP is not just one protocol. It's a family of protocols.
638000	650000	It's a suite of protocols. In fact, the name itself TCPIP comes from the two major protocols that make up that family, but it includes a whole bunch more.
650000	661000	And the way that it implements the OSI model layers is by having protocols that are part of its family that do what each of the layers are supposed to do.
661000	673000	An example is IP is a network layer TCPIP protocol that does obviously what the network layer is supposed to do according to the OSI model.
674000	682000	We have two major protocols that operate at the transport layer within TCPIP. You may know them.
682000	691000	TCP and UDP that do what the transport layer is supposed to do within the model, the OSI model itself.
691000	702000	So TCPIP implements the OSI model by having a whole bunch of protocols that run at those layers and take care of the responsibilities according to the model itself
702000	716000	because the model is what provides the rules. TCPIP is how we implement those rules so that ultimately we can have communications possible between devices that are connected to each other across a network.
716000	726000	Now let's illustrate that very quickly here. Let's say you've got one device that obviously understands and abides by the rules of OSI.
726000	741000	And you've got another device at the other end that also does the same thing. Communications is possible simply because each of those devices understand and abide by the rules of OSI.
741000	750000	So let's say that in this case device A on the left hand side of your screen is trying to send an email to the other device.
751000	759000	The person that's sitting behind that device would be composing that email at the application layer according to the OSI model.
759000	768000	That's where the interface to the users provided. So let's say that's me. I'm composing an email when I'm ready to send that email I press send.
768000	778000	What happens on my machine is that my application layer will take that information, do certain things with it and pass it down to my presentation layer.
778000	786000	My presentation layer will do certain things, do those things, pass the information down to the next layer which is the session layer.
786000	795000	All the way on down to the physical layer. The physical layer is how devices are physically and logically connected to each other.
795000	800000	That's the media for example. Let's say twisted pair that connects devices together.
800000	817000	My physical layer would take the bits of information that it has just received from the data link layer above it and use the technology that it understands to be able to represent and send those bits across the physical layer.
817000	830000	So if you and I are connected using twisted pair, my physical layer would only use the technology that it understands to be able to represent those bits zeros and ones which would be voltage.
830000	845000	The physical layer is very dumb, but it's very efficient. All it needs to know and understand is how to represent zeros and the ones using voltage that is ultimately sent across the wires that connects you and I together.
845000	859000	Now magically those bits through voltage will make their way over to your machine, or guess what? Your physical layer will receive those bits as voltage, do certain things with it, pass it up to your data link layer.
859000	866000	Now your data link layer has to do certain things, it'll do those things, pass that information up to your network layer.
866000	883000	Your network layer will do certain things and then pass the information all the way back up to your application layer where hopefully you've got some suitable application running on your machine that allows that email to be displayed in the same way that it was sent.
883000	902000	And so communications is possible between those two devices, simply because we both abide by and understand the rules according to OSI, but basically each of the layers have responsibilities to take care of that ultimately allows communications to happen.
902000	914000	And what's happening on my end is as the information is going down the layers, we have what's called encapsulation and that's what your slide here shows in the middle.
914000	928000	In encapsulation simply means that each of the layers will receive the information from the layer above it and then add its own header and trailer information to the existing information and then pass it down.
928000	933000	Now that layer will add its own header and trailer information, pass it down.
933000	938000	The next layer will add its own header and trailer information, pass it down.
938000	955000	So as the information is going down my OSI layers, it's getting larger and larger because each of the layers are adding their own header and trailer information, which by the way can be read and acted upon by the same layer at your end.
955000	964000	So for example, my data link layer added its own header and trailer information, which becomes available to your data link layer.
964000	972000	It will act, read that information first, act on it, remove that header and trailer information, pass it up.
972000	978000	Now the header information that was added by my network layer becomes available to your network layer.
978000	983000	It will read the information, act on it, remove it, pass it up.
983000	992000	So while we've got what's called encapsulation of my end, while the information is going up at your end, we've got what's called decapsulation.
992000	999000	But that's what allows each layer to really interface, to ultimately allow communications to happen.
999000	1010000	This is how the OSI model layers work. And remember, it's TCPIP that actually implements the rules according to OSI.
1010000	1022000	Now one final slide to look at here, and it's really an attempt to clear up the confusion that exists in all networking because a lot of people call everything packets, for example.
1022000	1033000	And so this is an attempt to clear up the words that we should be using with the units of information that are being handled at each of the layers of the OSI model.
1033000	1039000	So at the physical layer, they're called bits, at layer two, they're called frames.
1039000	1044000	At layer three, they should be called either packets or more appropriately, data grams.
1044000	1054000	And then above that, we call them segments at the transport layer. And of course, at the top three layers, it's usually referred to as data or information.
