start	end	text
477000	487000	And actually, let's spend a moment on CO2, because a lot of these fire suppression center of the fire extinguishers will use CO2, carbon dioxide, to put out the fire.
487000	493000	A big advantage of using carbon dioxide to put out the fire is that we are constantly surrounded by carbon dioxide.
493000	496000	In fact, it's what we breathe out all the time.
496000	502000	And so carbon dioxide is quite good to use as a fire suppression agent, because it's not corrosive.
502000	508000	Because we're constantly surrounded by CO2, it doesn't corrode or damage a lot of the materials.
508000	513000	If we put out a fire with CO2, it's not going to damage the equipment necessarily.
513000	523000	The final two classes that you need to know about are class D for combustible metals, like potassium, and you use dry powders to put out those fires.
523000	532000	And the final one is class K, the only one that's easy to remember, because class K is for putting out fires in commercial kitchens, and it uses wet chemicals.
532000	534000	Certainly doesn't use water.
534000	539000	After you've done the exam, Google putting out a grease fire or an oil fire with water.
539000	541000	That's exciting. Don't ever do that.
541000	544000	So there you go. That's the different types of fire suppression systems.
