start	end	text
490520	497160	and you need to address integrity protection and what you see here is what the industry has come
497160	504840	up with in order to address those things for anything that's wireless and so if you look at 802.1x
506280	512440	the four methods that are used for addressing access control authentication encryption
512440	520280	and integrity is what we've provided in that table so 802.1x for example uses 802.1x for
520280	529000	access control it uses EAP methods to authenticate individuals it uses web for encryption which you
529000	536520	know is not something that is very secure any longer and it uses nothing for integrity protection
536520	544520	and that's why what you see in this table is more relevant and that is what's better to protect
544520	555320	anything wireless is WPA and WPA2 and most organizations today have standardized on WPA2
555320	560920	capabilities to protect anything that's wireless and when you look at the specific methods that
560920	567800	this chart provides for each of the requirements being access control authentication encryption
567800	576360	and integrity protection WPA2 uses a pre-shared key for both access control and authentication
576360	584360	it uses something called CCMP which is really the AES algorithm which you know of used in counter
584360	591560	mode for encryption and for integrity protection it also uses something called CCMP which is really
591560	600920	a message authentication code that is encrypted in CBC mode of the AES algorithm and you'll
600920	608600	know probably that you know companies there are two different ways to use WPA2 personal mode
609400	615560	and enterprise mode and most companies will standardize on enterprise mode which may require
615560	621800	people to two factor authenticate and possibly provide some other information before you can
621800	628760	actually connect to that corporate Wi-Fi that is using WPA2 so that's definitely the best method
628760	635560	to protect anything wireless and we're achieving the four requirements of protecting anything wireless
635560	642040	which as you can see here is access control authentication encryption and integrity protection
642600	649640	now this is a summary of what we've just talked about because the exam may ask you to understand
649640	656440	what are the four security services that must always be addressed if you want to protect
656440	663000	anything wireless and so you'll know that it is access control authentication encryption
663000	667800	and integrity protection you may have to memorize those although I think it's pretty intuitive
668680	676840	now in anything that relates to authentication these are some of the methods that are typically
676840	684600	used for that that's why WPA2 is the best method to achieve authentication because it can force
684600	692920	two factor authentication that may use as we just saw EAP methods for that and one of the important
692920	699160	things that you see at the bottom of this slide is that in typical connections related to wireless
699160	706680	you want to achieve what's called mutual authentication that means that both parties connecting to
706680	712360	each other wirelessly need to authenticate to each other so authentication has to happen both
712360	718760	ways in order for us to trust and then of course anything that we send back and forth would require
718760	724360	encryption integrity protection and the other services that we just saw as part of that slide
724360	732520	and for wireless encryption most of the methods will use AES which is by far the best algorithm
732520	740520	that we've seen in the cryptography domain as part of this presentation but WPA2 uses as you can
740520	751000	see here CCMP which is the AES used in counter mode which is the best mode to encrypt and at least
751000	759000	with 128 bit keys is pretty standard now for integrity protection TKIP we're going to talk about
759000	770440	coming up because TKIP was actually developed to replace WEP which we know is flawed and vulnerable
770920	777240	so TKIP was really the first attempt to come up with something that could replace WEP because by
777240	783640	that point every organization out there that was offering wireless was using WEP and as soon as
783640	790520	we found that WEP was flawed and vulnerable the industry had to move very quickly to come up with
790520	796120	something like a band-aid solution to really address the vulnerabilities that WEP had what they
796120	802680	came up with very quickly is something called TKIP and so TKIP was an attempt to try and fix
802680	810760	the vulnerabilities that WEP had and by today's standards it's no longer good to use TKIP methods
810760	818200	for integrity protection and encryption and in fact WPA2 uses something called CCMP as well that
818200	824680	we outlined earlier before which is really a message authentication code that is protected by using
824760	835080	the AES algorithm used in CBC mode and in fact here is 802.1X which is really one of the earliest
835080	842280	ways to achieve security for wireless and it did use something called TKIP. Here's some information
842280	849320	on TKIP because we have heard from some people that there may be still some questions on the exam
849400	857320	that relate to TKIP so this provides a summary of TKIP actually was in order to address the problems
857320	863800	that we had identified in the industry related to WEP. WEP is flawed and vulnerable one of the best
863800	870120	ways or one of the quickest ways that the industry came up to address the problems related with WEP
870120	877000	was to implement TKIP which was developed to replace WEP and address the vulnerabilities of it
877000	883320	but as you can see with the bottom statement that we have there TKIP is no longer considered to be
883320	892520	secure and is superseded by using AES methods that are really included within WPA2. The best method to
892520	908440	protect wireless today is definitely WPA2 used in wireless or in enterprise mode.
