start	end	text
303000	305000	We call it the cross over error rate.
305000	311000	And the cross over error rate is essentially a measure of how accurate is the biometric system overall.
311000	321000	So this is a really important measurement of if you're evaluating different biometric systems, the cross over error rate will help you identify a system that is overall fairly accurate.
321000	324000	And this is also a great example of a hotspot question.
324000	326000	So I'll put that one out there.
326000	330000	Now let's look at the types of actual types of biometric systems.
330000	333000	And we're going to start with the physiological ones.
333000	335000	And most of these are pretty obvious as to what they are.
335000	337000	So finger print scanners.
337000	338000	What do they look at?
338000	339000	A mere finger print.
339000	340000	Hand geometry.
340000	343000	This is where it looks at the actual geometry of your hand.
343000	346000	You always see these ones in the movies because they look like super cool right.
346000	348000	The scanner is going by a green screen.
348000	350000	It looks awesome, right?
350000	352000	Be very rarely see these in real life.
352000	354000	So the next type is known as vascular pattern.
354000	359000	Vascular pattern systems look at the vein pattern, usually on the back of your hand.
359000	363000	And in fact, most of you are going to see this when you go and sit the CISSP exam.
363000	368000	When you get checked into a Pearson View Testing Center, they will actually, as part of the check-in process,
368000	371000	they'll scan your hand, the back of your hand.
371000	375000	And the reason they do that is not because they know your vascular pattern ahead of time,
375000	379000	but so that if you decide to take a break, they want to make sure that it's you coming back into the room
379000	382000	and not someone that you've paid to take the test for you.
382000	384000	So that's a vascular pattern system.
384000	387000	And the next is facial. They obviously look at your face.
387000	390000	A lot of modern smartphones do that nowadays.
390000	392000	Next is iris.
392000	397000	So the iris is obviously part of the eye, but what part of the eye?
397000	400000	Well, the iris is actually the colored ring around our eye.
400000	405000	So the brown, green, the blue, that part of our eye, the colored ring, that is our iris.
405000	410000	And iris-based biometric systems look obviously at the iris.
410000	415000	And the final type of physiological-based biometric system is retina.
415000	418000	And retina, again, part of your eyeball, but which part?
418000	421000	Well, your retina is actually the back of your eyeball.
421000	426000	And what retina-based systems are looking at is actually the vane pattern on the back of your eye.
426000	432000	And so if you ever get a question or if you're wondering what is the most accurate type of biometric system,
432000	435000	the answer is absolutely retina-based systems.
435000	438000	And yet, you see them very rarely out in the real world.
438000	440000	And the reason for that is a couple of things.
440000	442000	One, users hate them.
442000	443000	I've used these systems a few times.
443000	445000	You walk up to this gummy, gross rubber cup.
445000	446000	You put it up to your eye.
446000	449000	A super bright light is flash in your eye, so you're now blinded.
449000	452000	It's very unpleasant to use these systems.
452000	455000	And they have some pretty big privacy-related issues.
455000	459000	You can tell, for instance, if someone has diabetes, you can tell if they're pregnant or not.
459000	463000	So that's a bit of concern from a privacy perspective.
463000	467000	So retina-based systems, very accurate, but they have some big downsides.
468000	471000	So those are all the physiological-based.
471000	473000	Now let's look at the behavioral-based systems.
473000	475000	And this is obviously how we behave.
475000	479000	So things like voice, how we speak, signature, how we write,
479000	481000	keystroke, how we type.
481000	485000	And another one that maybe should be included here as well is gate, how we walk.
485000	488000	Gate-based biometric systems are becoming very commonly used.
488000	492000	And they actually watch how someone walks past a camera system.
492000	494000	And they've been found to be quite accurate.
494000	499000	So those are all the authentication methods by Characteristic.
