start	end	text
750800	759120	as soon as you connect to that network it is DHCP that's part of TCP IP that assigns you a valid
759120	765920	IP address now that seems very useful but it's also very useful to attackers because at that point
765920	772800	they become typically a trusted entity on the network and in many cases that's all the network
772800	780320	requires to trust that device from a network security perspective what we want to do is we want
780320	788480	to allow DHCP to assign a valid IP address but what should happen after that is authentication
788480	795360	of not only the device that's just connected but also the person that's sitting behind that device
795360	802080	in other words it's really important if you're going to allow DHCP to assign valid IP addresses
802560	809840	to subsequently authenticate the device that's connecting which is called node authentication
809840	816720	but then we also need to know who is sitting behind that node and that's where we do user authentication
816720	823200	so across a network it's really important to address authentication at two levels the node
823200	829360	authentication which means we can authenticate based on things like MAC address or IP address
829360	835120	but then we have to authenticate the person sitting behind that node and that's where we use
835120	840640	access control to authenticate the person by using the three factors that you're aware of
840640	847600	authentication by knowledge ownership and characteristics or a combination of all of those
848880	855360	now here's another example of an attack that is very prevalent and it's called ARP poisoning
855360	864720	we've already talked about ARP and what ARP does ARP is it maps IP addresses to the correct MAC
864720	871280	addresses and this is required on any network because the logical addressing that is used across
871280	877760	any network is called IP addressing and that is something that happens at the network layer
877760	883520	so if you want to connect to a server out there or if you want to send an email ultimately the way
883520	890480	that that information is actually transmitted and connected to the receiver is through the logical
890480	897280	addressing that happens across networks which is what we call IP addressing but as a request comes
897280	905680	in to your internal network it has to take that IP address and it has to be mapped to the correct
905680	912800	MAC address which is what makes every single device across a network unique it's your physical
912800	920000	address that makes you unique on any network that is something that is referenced as a MAC address
920000	926800	at the data link layer so what the network needs to do is it needs to take that IP address
926800	933360	and map it to the correct MAC address as a request comes in to the internal network
933360	939840	and the protocol that does that is actually called ARP now the way that ARP works is that every
939840	947920	device that's connected to a network will have its own ARP table that allows these resolutions to
947920	954880	be made the idea is when a router handles that datagram that's coming into the network it will
954880	962480	broadcast out to the entire segment and say okay who belongs to this and based on the information
962480	969840	that's in your ARP table you would say it's me and so therefore the router would send that
969840	976560	information to you based on the information that's in your ARP table now here's how easy it is
976560	984560	for an attacker to influence this so that the wrong decision is made so if I'm an attacker on a
984560	992880	segment and I want to pretend to be some other device all I need to do is change my own ARP table
992880	999920	to point to some other device and then any information meant for that device will be sent to me
999920	1007120	because of that entry that I've put in my own ARP table so when the router broadcasts out and says
1007120	1013680	who belongs to this I'm gonna say it's me because I've put in that entry in my own ARP table
1013680	1019120	so then the router will send that information to me as opposed to the real device I can look at
1019120	1025440	that information I can change it and then I can route it back and that device would never know
1025440	1033040	this is how easy it is to perform ARP poisoning and so this is pretty difficult to handle as
1033040	1039120	something that can happen across any segment of a network and the slide that you see in front of
1039280	1047040	you basically describes how that attacker can influence the wrong decisions that are being made
1047040	1055360	by ARP because ARP uses tables and anything that uses tables typically does not require security
1055360	1063120	to be able to make decisions and so ARP is not the only protocol out there and service out there
1063120	1070240	that is influenced by the wrong decisions anything that uses tables is typically prone to the same
1070240	1076880	problem ARP is one example routers use tables to make decisions they can be influenced in much
1076880	1084960	the same way DNS uses tables to make decisions they can be influenced in much the same way switches
1084960	1093520	use tables these devices and protocols all have basically the same problem as ARP poisoning
1093520	1095520	that we just described here
