start	end	text
322000	326000	Now, the first attack we're going to look at is what's known as a
326000	328000	cypher-text-only attack.
328000	332000	And as the name implies, all that the crypto-analysis has access to here,
332000	336000	the only attack is just the cypher-text.
336000	338000	So this is a very difficult type of an attack.
338000	342000	The next is what's known as a plain-text attack.
342000	348000	In a plain-text attack, the crypto-analysis actually has access to the cypher-text
348000	350000	and the plain-text.
350000	353000	So maybe a spy or someone like that smuggled out the plain-text.
353000	356000	They pulled the cypher-text off the wire, so they have access to both.
356000	360000	If the crypto-analysis already has the plain-text and the cypher-text,
360000	363000	why are they doing anything to find the key?
363000	366000	Because with the key, you can decode all the other messages
366000	369000	and perhaps even forge your own messages.
369000	371000	So that's a plain-text attack.
371000	376000	Now, the next two attacks have the word chosen in them.
376000	378000	Here's what chosen means.
378000	382000	Chosen means the crypto-analysis has access to the machine or the algorithm
382000	385000	that's performing the encryption.
385000	388000	And so, in a chosen plain-text attack,
388000	393000	what that means is that the crypto-analysis is able to choose the plain-text
393000	395000	that they feed into the machine or the algorithm,
395000	400000	look at the result in cypher-text to determine, to deduce the key.
400000	405000	Now, with modern algorithms that we use, des AES, so forth,
405000	408000	do we know, do we have access to the algorithms?
408000	410000	And the answer is absolutely yes.
410000	412000	These modern-day algorithms, they're open source.
412000	416000	So think of a chosen plain-text attack as you have access to the AES,
416000	417000	AES algorithm.
417000	419000	You choose what plain-text to feed into it.
419000	424000	You look at the result in cypher-text to try and deduce the key.
424000	427000	The next one is known as a chosen cypher-text.
427000	430000	And as you're probably guessing, a chosen cypher-text attack
430000	435000	is where the crypto-analysis feeds in some cypher-text, some chosen cypher-text.
435000	440000	Looks at the result in plain-text to try and deduce the key.
440000	445000	Now, the next two types of attacks known as linear and differential.
446000	451000	All you should really know about these is they are using complicated math to try and deduce the key.
451000	455000	So you see linear, you see differential, just think, complicated math,
455000	458000	complicated math to try and deduce the key.
458000	462000	And the final one we'll talk about is what's known as a factoring attack.
462000	466000	Now, what is the only algorithm that we talked about that used factoring
466000	468000	as the hard math problem behind it?
468000	469000	RSA.
469000	473000	So if you see factoring as the hard, as a type of an crypto-analytical attack,
473000	476000	the only algorithm that you need to think about is RSA.
476000	478000	So associate those in your mind.
