start	end	text
386120	389880	So in the example I gave of coming back to my laptop, if the screensaver password had
389880	394320	come up after even just one minute, then I wouldn't have had unauthorized access to
394320	395320	that system.
395320	400520	So the way we do deal with the risk of time of check, time of use is increase the frequency
400520	404240	of reauthentication.
404240	407000	The next vulnerability we're going to talk about is emanations.
407000	408880	Now let's start with an definition.
408880	410600	What does emanations mean?
410600	414280	Well, computer systems emanate all sorts of different stuff.
414280	416480	They emanate light from the screen.
416480	418200	They emanate sounds.
418200	422360	They emanate radio waves and some of them are intentional, things like our Wi-Fi.
422360	425880	Our magnetic hard drives when they're being used emanate magnetic waves.
425880	430120	There's all sorts of stuff that our systems emanate.
430120	436000	And the risk with emanations is that someone may be able to detect those emanations and
436000	441200	gather information that they're not supposed to from those emanations.
441200	446040	Now there's three major ways that we can deal with the risk of emanations.
446040	448400	The first is shielding.
448400	455160	So what this means is you put some sort of shield around the device that blocks electromagnetic
455160	456480	waves.
456480	459480	An example of shielding is something known as tempest.
459480	460640	And you should remember this.
460640	467000	So tempest is a tech suite of technologies developed by the Royal Military to protect their
467000	472440	planes and tanks and things like that from the rescues or whomever, from the bad guys
472440	474320	whoever those happen to be.
474320	480320	So one of the ways that we prevent reduce the risk of emanations is shielding.
480320	483000	The next is white noise.
483000	484800	What is white noise?
484800	486840	Static random noise.
486840	490920	And the idea behind white noise is that if you blast a really strong signal of random
490920	496520	noise, whatever small weak emanations might be coming out of your system will be overwhelmed
496520	501000	by the random noise, preventing the attacker from listening in and gathering data from
501000	503240	your system.
503240	507720	The final major way that we can deal with the risk of emanations is what are known as control
507720	508720	zones.
508720	510720	Think of this as physical security.
510720	515080	Control zones simply means that if someone isn't able to get close enough to your system
515080	519840	that's emanating these weak signals, then they're not going to be able to pick them up.
519840	524640	And so this is why in the movies, the super security government system is always buried
524640	527640	in some bunker underground inside of a mountain.
527640	531520	And the only way to get through getting near it is to hire Tom Cruise to repel out of
531520	533600	the vents in the ceiling or something like that.
533600	538400	So control zones, control physical access to the device to reduce the risk of emanations.
