start	end	text
396000	411000	It's a very good practice in security to expire someone's access or force them to reauthenticate at a particular interval depending on the value of the system, the more valuable the system, the more often you want that person to reauthenticate.
411000	419000	The same idea applies to Kerberos. So if we want to force a user to reauthenticate, we would expire their ticket.
419000	425000	And let's say they have access to 10 different systems, and one of those systems is a really high-value system.
425000	433000	So you're going to expire that ticket based on the frequency necessary for the really high-value system, maybe every 10 minutes.
433000	438000	But here's the problem. Let's say that our user, even though they have access to the high-value system, they're not using that system.
438000	446000	They're over here using the company Wiki or something, which is a super low-value system, and it would probably be fine if they reauthenticated every decade.
446000	456000	But the problem is because that ticket-granting ticket is set to expire based on the most valuable system, that ticket-granting ticket is going to be expiring every 10 minutes.
456000	465000	And our user here that's accessing this low-value system is being forced to reauthenticate every 10 minutes, very irritating the user, not great.
465000	469000	So those are the two major issues that you should know about Kerberos.
469000	479000	And there's one other major technology that enables single sign on that you need to know about, and it's called sesame, as in open sesame.
479000	484000	Now open sesame addresses the two major issues that we have with Kerberos.
484000	489000	It's those Europeans again, they looked at Kerberos, and they said, we can do better.
489000	494000	And they created sesame. And it addresses the two major issues with Kerberos.
494000	504000	It supports not only symmetric, but also asymmetric keys, and it doesn't issue just one ticket-aid issues, multiple tickets.
504000	512000	So you're very likely to get quite a few questions on Kerberos, so know the most about that one, and you might get one question on sesame if any.
512000	517000	So those are the two major protocols that enable single sign on.
524000	529000	Thank you.
